"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1643","","","","","","","","","","","","","","","","","","","",""
"1644","","","","","","","","","","","","","","","","","","","",""
"1645","","","","","","","","","","","","","","","","","","","",""
"1646","","","","","","","","","","","","","","","","","","","",""
"1647","","","","","","","","","","","","","","","","","","","",""
"1648","","","","","","","","","","","","","","","","","","","",""
"1649","","","","","","","","","","","","","","","","","","","",""
"1650","","","","","","","","","","","","","","","","","","","",""
"1651","20151023","A","BU","M","P","PP","PTA","RU","","","","","","","","","","","",""
"1652","","","","","","","","","","","","","","","","","","","",""
"1653","","","","","","","","","","","","","","","","","","","",""
"1654","","","","","","","","","","","","","","","","","","","",""
"1655","","","","","","","","","","","","","","","","","","","",""
"1656","","","","","","","","","","","","","","","","","","","",""
"1657","","","","","","","","","","","","","","","","","","","",""
"1658","","","","","","","","","","","","","","","","","","","",""
"1659","","","","","","","","","","","","","","","","","","","",""
"1660","","","","","","","","","","","","","","","","","","","",""
"1661","20151106","A","BU","J","L","M","P","PP","","","","","","","","","","","",""
"1662","","","","","","","","","","","","","","","","","","","",""
"1663","","","","","","","","","","","","","","","","","","","",""
"1664","","","","","","","","","","","","","","","","","","","",""
"1665","","","","","","","","","","","","","","","","","","","",""
"1666","","","","","","","","","","","","","","","","","","","",""
"1667","","","","","","","","","","","","","","","","","","","",""
"1668","","","","","","","","","","","","","","","","","","","",""
"1669","","","","","","","","","","","","","","","","","","","",""
"1670","","","","","","","","","","","","","","","","","","","",""
"1671","20151120","A","BU","CU","J","M","P","","","","","","","","","","","","",""
"1672","","","","","","","","","","","","","","","","","","","",""
"1673","","","","","","","","","","","","","","","","","","","",""
"1674","","","","","","","","","","","","","","","","","","","",""
"1675","","","","","","","","","","","","","","","","","","","",""
"1676","","","","","","","","","","","","","","","","","","","",""
"1677","","","","","","","","","","","","","","","","","","","",""
"1678","","","","","","","","","","","","","","","","","","","",""
"1679","","","","","","","","","","","","","","","","","","","",""
"1680","","","","","","","","","","","","","","","","","","","",""
"1681","20151204","A","CF","J","M","PP","RU","SR","","","","","","","","","","","",""
"1682","","","","","","","","","","","","","","","","","","","",""
"1683","","","","","","","","","","","","","","","","","","","",""
"1684","","","","","","","","","","","","","","","","","","","",""
"1685","","","","","","","","","","","","","","","","","","","",""
"1686","","","","","","","","","","","","","","","","","","","",""
"1687","","","","","","","","","","","","","","","","","","","",""
"1688","","","","","","","","","","","","","","","","","","","",""
"1689","","","","","","","","","","","","","","","","","","","",""
"1690","","","","","","","","","","","","","","","","","","","",""
"1691","20151218","A","CF","NI","P","PP","PTA","RU","SR","","","","","","","","","","",""
"1692","","","","","","","","","","","","","","","","","","","",""
"1693","","","","","","","","","","","","","","","","","","","",""
"1694","","","","","","","","","","","","","","","","","","","",""
"1695","","","","","","","","","","","","","","","","","","","",""
"1696","","","","","","","","","","","","","","","","","","","",""
"1697","","","","","","","","","","","","","","","","","","","",""
"1698","","","","","","","","","","","","","","","","","","","",""
"1699","","","","","","","","","","","","","","","","","","","",""
"1700","","","","","","","","","","","","","","","","","","","",""
"1701","20160104","A","AG","FG","J","NI","P","PTA","","","","","","","","","","","",""
"1702","","","","","","","","","","","","","","","","","","","",""
"1703","","","","","","","","","","","","","","","","","","","",""
"1704","","","","","","","","","","","","","","","","","","","",""
"1705","","","","","","","","","","","","","","","","","","","",""
"1706","","","","","","","","","","","","","","","","","","","",""
"1707","","","","","","","","","","","","","","","","","","","",""
"1708","","","","","","","","","","","","","","","","","","","",""
"1709","","","","","","","","","","","","","","","","","","","",""
"1710","","","","","","","","","","","","","","","","","","","",""
"1711","20160118","AG","BU","FG","I","NI","P","PTA","RU","","","","","","","","","","",""
"1712","","","","","","","","","","","","","","","","","","","",""
"1713","","","","","","","","","","","","","","","","","","","",""
"1714","","","","","","","","","","","","","","","","","","","",""
"1715","","","","","","","","","","","","","","","","","","","",""
"1716","","","","","","","","","","","","","","","","","","","",""
"1717","","","","","","","","","","","","","","","","","","","",""
"1718","","","","","","","","","","","","","","","","","","","",""
"1719","","","","","","","","","","","","","","","","","","","",""
"1720","","","","","","","","","","","","","","","","","","","",""
"1721","20160201","BU","FG","NI","P","RU","","","","","","","","","","","","","",""
"1722","","","","","","","","","","","","","","","","","","","",""
"1723","","","","","","","","","","","","","","","","","","","",""
"1724","","","","","","","","","","","","","","","","","","","",""
"1725","","","","","","","","","","","","","","","","","","","",""
"1726","","","","","","","","","","","","","","","","","","","",""
"1727","","","","","","","","","","","","","","","","","","","",""
"1728","","","","","","","","","","","","","","","","","","","",""
"1729","","","","","","","","","","","","","","","","","","","",""
"1730","","","","","","","","","","","","","","","","","","","",""
"1731","20160222","A","AG","FG","L","P","RU","ZN","","","","","","","","","","","",""
"1732","","","","","","","","","","","","","","","","","","","",""
"1733","","","","","","","","","","","","","","","","","","","",""
"1734","","","","","","","","","","","","","","","","","","","",""
"1735","","","","","","","","","","","","","","","","","","","",""
"1736","","","","","","","","","","","","","","","","","","","",""
"1737","","","","","","","","","","","","","","","","","","","",""
"1738","","","","","","","","","","","","","","","","","","","",""
"1739","","","","","","","","","","","","","","","","","","","",""
"1740","","","","","","","","","","","","","","","","","","","",""
"1741","20160307","A","AG","L","M","OI","P","RU","ZN","","","","","","","","","","",""
"1742","","","","","","","","","","","","","","","","","","","",""
"1743","","","","","","","","","","","","","","","","","","","",""
"1744","","","","","","","","","","","","","","","","","","","",""
"1745","","","","","","","","","","","","","","","","","","","",""
"1746","","","","","","","","","","","","","","","","","","","",""
"1747","","","","","","","","","","","","","","","","","","","",""
"1748","","","","","","","","","","","","","","","","","","","",""
"1749","","","","","","","","","","","","","","","","","","","",""
"1750","","","","","","","","","","","","","","","","","","","",""
"1751","20160321","A","AG","M","OI","P","PTA","RU","ZN","","","","","","","","","","",""
"1752","","","","","","","","","","","","","","","","","","","",""
"1753","","","","","","","","","","","","","","","","","","","",""
"1754","","","","","","","","","","","","","","","","","","","",""
"1755","","","","","","","","","","","","","","","","","","","",""
"1756","","","","","","","","","","","","","","","","","","","",""
"1757","","","","","","","","","","","","","","","","","","","",""
"1758","","","","","","","","","","","","","","","","","","","",""
"1759","","","","","","","","","","","","","","","","","","","",""
"1760","","","","","","","","","","","","","","","","","","","",""
"1761","20160405","A","AG","I","P","PTA","RU","Y","ZN","","","","","","","","","","",""
"1762","","","","","","","","","","","","","","","","","","","",""
"1763","","","","","","","","","","","","","","","","","","","",""
"1764","","","","","","","","","","","","","","","","","","","",""
"1765","","","","","","","","","","","","","","","","","","","",""
"1766","","","","","","","","","","","","","","","","","","","",""
"1767","","","","","","","","","","","","","","","","","","","",""
"1768","","","","","","","","","","","","","","","","","","","",""
"1769","","","","","","","","","","","","","","","","","","","",""
"1770","","","","","","","","","","","","","","","","","","","",""
"1771","20160419","A","AG","BU","I","L","M","NI","P","RU","Y","ZN","","","","","","","",""
"1772","","","","","","","","","","","","","","","","","","","",""
"1773","","","","","","","","","","","","","","","","","","","",""
"1774","","","","","","","","","","","","","","","","","","","",""
"1775","","","","","","","","","","","","","","","","","","","",""
"1776","","","","","","","","","","","","","","","","","","","",""
"1777","","","","","","","","","","","","","","","","","","","",""
"1778","","","","","","","","","","","","","","","","","","","",""
"1779","","","","","","","","","","","","","","","","","","","",""
"1780","","","","","","","","","","","","","","","","","","","",""
"1781","20160504","A","AG","I","L","M","OI","RU","Y","","","","","","","","","","",""
"1782","","","","","","","","","","","","","","","","","","","",""
"1783","","","","","","","","","","","","","","","","","","","",""
"1784","","","","","","","","","","","","","","","","","","","",""
"1785","","","","","","","","","","","","","","","","","","","",""
"1786","","","","","","","","","","","","","","","","","","","",""
"1787","","","","","","","","","","","","","","","","","","","",""
"1788","","","","","","","","","","","","","","","","","","","",""
"1789","","","","","","","","","","","","","","","","","","","",""
"1790","","","","","","","","","","","","","","","","","","","",""
"1791","20160518","AG","I","M","OI","PB","PTA","RU","SN","Y","","","","","","","","","",""
"1792","","","","","","","","","","","","","","","","","","","",""
"1793","","","","","","","","","","","","","","","","","","","",""
"1794","","","","","","","","","","","","","","","","","","","",""
"1795","","","","","","","","","","","","","","","","","","","",""
"1796","","","","","","","","","","","","","","","","","","","",""
"1797","","","","","","","","","","","","","","","","","","","",""
"1798","","","","","","","","","","","","","","","","","","","",""
"1799","","","","","","","","","","","","","","","","","","","",""
"1800","","","","","","","","","","","","","","","","","","","",""
"1801","20160601","AU","CS","I","PB","PTA","RU","SN","","","","","","","","","","","",""
"1802","","","","","","","","","","","","","","","","","","","",""
"1803","","","","","","","","","","","","","","","","","","","",""
"1804","","","","","","","","","","","","","","","","","","","",""
"1805","","","","","","","","","","","","","","","","","","","",""
"1806","","","","","","","","","","","","","","","","","","","",""
"1807","","","","","","","","","","","","","","","","","","","",""
"1808","","","","","","","","","","","","","","","","","","","",""
"1809","","","","","","","","","","","","","","","","","","","",""
"1810","","","","","","","","","","","","","","","","","","","",""
"1811","20160617","AU","I","L","PP","PTA","Y","","","","","","","","","","","","",""
"1812","","","","","","","","","","","","","","","","","","","",""
"1813","","","","","","","","","","","","","","","","","","","",""
"1814","","","","","","","","","","","","","","","","","","","",""
"1815","","","","","","","","","","","","","","","","","","","",""
"1816","","","","","","","","","","","","","","","","","","","",""
"1817","","","","","","","","","","","","","","","","","","","",""
"1818","","","","","","","","","","","","","","","","","","","",""
"1819","","","","","","","","","","","","","","","","","","","",""
"1820","","","","","","","","","","","","","","","","","","","",""
"1821","20160701","AU","I","L","PTA","Y","ZN","","","","","","","","","","","","",""
"1822","","","","","","","","","","","","","","","","","","","",""
"1823","","","","","","","","","","","","","","","","","","","",""
"1824","","","","","","","","","","","","","","","","","","","",""
"1825","","","","","","","","","","","","","","","","","","","",""
"1826","","","","","","","","","","","","","","","","","","","",""
"1827","","","","","","","","","","","","","","","","","","","",""
"1828","","","","","","","","","","","","","","","","","","","",""
"1829","","","","","","","","","","","","","","","","","","","",""
"1830","","","","","","","","","","","","","","","","","","","",""
"1831","20160715","AG","AU","I","L","MA","OI","PTA","Y","ZN","","","","","","","","","",""
"1832","","","","","","","","","","","","","","","","","","","",""
"1833","","","","","","","","","","","","","","","","","","","",""
"1834","","","","","","","","","","","","","","","","","","","",""
"1835","","","","","","","","","","","","","","","","","","","",""
"1836","","","","","","","","","","","","","","","","","","","",""
"1837","","","","","","","","","","","","","","","","","","","",""
"1838","","","","","","","","","","","","","","","","","","","",""
"1839","","","","","","","","","","","","","","","","","","","",""
"1840","","","","","","","","","","","","","","","","","","","",""
"1841","20160729","AG","AU","BU","CF","I","M","MA","OI","PTA","SN","SR","Y","ZN","","","","","",""
"1842","","","","","","","","","","","","","","","","","","","",""
"1843","","","","","","","","","","","","","","","","","","","",""
"1844","","","","","","","","","","","","","","","","","","","",""
"1845","","","","","","","","","","","","","","","","","","","",""
"1846","","","","","","","","","","","","","","","","","","","",""
"1847","","","","","","","","","","","","","","","","","","","",""
"1848","","","","","","","","","","","","","","","","","","","",""
"1849","","","","","","","","","","","","","","","","","","","",""
"1850","","","","","","","","","","","","","","","","","","","",""
"1851","20160812","AG","AU","BU","CF","I","J","MA","PB","SN","SR","Y","ZN","","","","","","",""
"1852","","","","","","","","","","","","","","","","","","","",""
"1853","","","","","","","","","","","","","","","","","","","",""
"1854","","","","","","","","","","","","","","","","","","","",""
"1855","","","","","","","","","","","","","","","","","","","",""
"1856","","","","","","","","","","","","","","","","","","","",""
"1857","","","","","","","","","","","","","","","","","","","",""
"1858","","","","","","","","","","","","","","","","","","","",""
"1859","","","","","","","","","","","","","","","","","","","",""
"1860","","","","","","","","","","","","","","","","","","","",""
"1861","20160826","AG","AU","BU","CF","J","L","MA","NI","PB","SR","","","","","","","","",""
"1862","","","","","","","","","","","","","","","","","","","",""
"1863","","","","","","","","","","","","","","","","","","","",""
"1864","","","","","","","","","","","","","","","","","","","",""
"1865","","","","","","","","","","","","","","","","","","","",""
"1866","","","","","","","","","","","","","","","","","","","",""
"1867","","","","","","","","","","","","","","","","","","","",""
"1868","","","","","","","","","","","","","","","","","","","",""
"1869","","","","","","","","","","","","","","","","","","","",""
"1870","","","","","","","","","","","","","","","","","","","",""
"1871","20160909","AG","AU","BU","CF","CU","J","L","MA","NI","PB","PTA","SN","SR","Y","","","","",""
"1872","","","","","","","","","","","","","","","","","","","",""
"1873","","","","","","","","","","","","","","","","","","","",""
"1874","","","","","","","","","","","","","","","","","","","",""
"1875","","","","","","","","","","","","","","","","","","","",""
"1876","","","","","","","","","","","","","","","","","","","",""
"1877","","","","","","","","","","","","","","","","","","","",""
"1878","","","","","","","","","","","","","","","","","","","",""
"1879","","","","","","","","","","","","","","","","","","","",""
"1880","","","","","","","","","","","","","","","","","","","",""
"1881","20160927","A","AG","AU","BU","CF","CU","L","MA","OI","PB","PTA","PVC","SN","SR","Y","","","",""
"1882","","","","","","","","","","","","","","","","","","","",""
"1883","","","","","","","","","","","","","","","","","","","",""
"1884","","","","","","","","","","","","","","","","","","","",""
"1885","","","","","","","","","","","","","","","","","","","",""
"1886","","","","","","","","","","","","","","","","","","","",""
"1887","","","","","","","","","","","","","","","","","","","",""
"1888","","","","","","","","","","","","","","","","","","","",""
"1889","","","","","","","","","","","","","","","","","","","",""
"1890","","","","","","","","","","","","","","","","","","","",""
"1891","20161018","AG","AU","BU","CF","CS","CU","J","NI","PB","PP","PVC","SR","Y","","","","","",""
"1892","","","","","","","","","","","","","","","","","","","",""
"1893","","","","","","","","","","","","","","","","","","","",""
"1894","","","","","","","","","","","","","","","","","","","",""
"1895","","","","","","","","","","","","","","","","","","","",""
"1896","","","","","","","","","","","","","","","","","","","",""
"1897","","","","","","","","","","","","","","","","","","","",""
"1898","","","","","","","","","","","","","","","","","","","",""
"1899","","","","","","","","","","","","","","","","","","","",""
"1900","","","","","","","","","","","","","","","","","","","",""
"1901","20161101","AU","BU","C","CF","FG","I","J","NI","OI","PB","PP","RU","SR","","","","","",""
"1902","","","","","","","","","","","","","","","","","","","",""
"1903","","","","","","","","","","","","","","","","","","","",""
"1904","","","","","","","","","","","","","","","","","","","",""
"1905","","","","","","","","","","","","","","","","","","","",""
"1906","","","","","","","","","","","","","","","","","","","",""
"1907","","","","","","","","","","","","","","","","","","","",""
"1908","","","","","","","","","","","","","","","","","","","",""
"1909","","","","","","","","","","","","","","","","","","","",""
"1910","","","","","","","","","","","","","","","","","","","",""
"1911","20161115","AG","BU","C","FG","L","MA","NI","OI","PB","PTA","PVC","","","","","","","",""
"1912","","","","","","","","","","","","","","","","","","","",""
"1913","","","","","","","","","","","","","","","","","","","",""
"1914","","","","","","","","","","","","","","","","","","","",""
"1915","","","","","","","","","","","","","","","","","","","",""
"1916","","","","","","","","","","","","","","","","","","","",""
"1917","","","","","","","","","","","","","","","","","","","",""
"1918","","","","","","","","","","","","","","","","","","","",""
"1919","","","","","","","","","","","","","","","","","","","",""
"1920","","","","","","","","","","","","","","","","","","","",""
"1921","20161129","AG","C","J","L","MA","NI","PB","PP","PTA","RB","ZC","","","","","","","",""
"1922","","","","","","","","","","","","","","","","","","","",""
"1923","","","","","","","","","","","","","","","","","","","",""
"1924","","","","","","","","","","","","","","","","","","","",""
"1925","","","","","","","","","","","","","","","","","","","",""
"1926","","","","","","","","","","","","","","","","","","","",""
"1927","","","","","","","","","","","","","","","","","","","",""
"1928","","","","","","","","","","","","","","","","","","","",""
"1929","","","","","","","","","","","","","","","","","","","",""
"1930","","","","","","","","","","","","","","","","","","","",""
"1931","20161213","AG","C","CU","J","L","NI","OI","PB","RB","ZC","","","","","","","","",""
"1932","","","","","","","","","","","","","","","","","","","",""
"1933","","","","","","","","","","","","","","","","","","","",""
"1934","","","","","","","","","","","","","","","","","","","",""
"1935","","","","","","","","","","","","","","","","","","","",""
"1936","","","","","","","","","","","","","","","","","","","",""
"1937","","","","","","","","","","","","","","","","","","","",""
"1938","","","","","","","","","","","","","","","","","","","",""
"1939","","","","","","","","","","","","","","","","","","","",""
"1940","","","","","","","","","","","","","","","","","","","",""
"1941","20161227","AG","C","CU","J","L","OI","RB","RU","ZC","","","","","","","","","",""
"1942","","","","","","","","","","","","","","","","","","","",""
"1943","","","","","","","","","","","","","","","","","","","",""
"1944","","","","","","","","","","","","","","","","","","","",""
"1945","","","","","","","","","","","","","","","","","","","",""
"1946","","","","","","","","","","","","","","","","","","","",""
"1947","","","","","","","","","","","","","","","","","","","",""
"1948","","","","","","","","","","","","","","","","","","","",""
"1949","","","","","","","","","","","","","","","","","","","",""
"1950","","","","","","","","","","","","","","","","","","","",""
"1951","20170111","BU","C","CU","J","MA","OI","RB","SN","Y","","","","","","","","","",""
"1952","","","","","","","","","","","","","","","","","","","",""
"1953","","","","","","","","","","","","","","","","","","","",""
"1954","","","","","","","","","","","","","","","","","","","",""
"1955","","","","","","","","","","","","","","","","","","","",""
"1956","","","","","","","","","","","","","","","","","","","",""
"1957","","","","","","","","","","","","","","","","","","","",""
"1958","","","","","","","","","","","","","","","","","","","",""
"1959","","","","","","","","","","","","","","","","","","","",""
"1960","","","","","","","","","","","","","","","","","","","",""
"1961","20170125","A","C","I","J","PB","PVC","RB","SN","Y","","","","","","","","","",""
"1962","","","","","","","","","","","","","","","","","","","",""
"1963","","","","","","","","","","","","","","","","","","","",""
"1964","","","","","","","","","","","","","","","","","","","",""
"1965","","","","","","","","","","","","","","","","","","","",""
"1966","","","","","","","","","","","","","","","","","","","",""
"1967","","","","","","","","","","","","","","","","","","","",""
"1968","","","","","","","","","","","","","","","","","","","",""
"1969","","","","","","","","","","","","","","","","","","","",""
"1970","","","","","","","","","","","","","","","","","","","",""
"1971","20170215","A","BU","CF","CU","HC","I","J","MA","OI","PB","PP","PTA","PVC","RB","SN","SR","Y","",""
"1972","","","","","","","","","","","","","","","","","","","",""
"1973","","","","","","","","","","","","","","","","","","","",""
"1974","","","","","","","","","","","","","","","","","","","",""
"1975","","","","","","","","","","","","","","","","","","","",""
"1976","","","","","","","","","","","","","","","","","","","",""
"1977","","","","","","","","","","","","","","","","","","","",""
"1978","","","","","","","","","","","","","","","","","","","",""
"1979","","","","","","","","","","","","","","","","","","","",""
"1980","","","","","","","","","","","","","","","","","","","",""
"1981","20170301","CF","CS","CU","HC","I","J","M","MA","OI","PP","PVC","SN","SR","Y","","","","",""
"1982","","","","","","","","","","","","","","","","","","","",""
"1983","","","","","","","","","","","","","","","","","","","",""
"1984","","","","","","","","","","","","","","","","","","","",""
"1985","","","","","","","","","","","","","","","","","","","",""
"1986","","","","","","","","","","","","","","","","","","","",""
"1987","","","","","","","","","","","","","","","","","","","",""
"1988","","","","","","","","","","","","","","","","","","","",""
"1989","","","","","","","","","","","","","","","","","","","",""
"1990","","","","","","","","","","","","","","","","","","","",""
"1991","20170315","C","CF","CS","CU","HC","I","J","MA","OI","PB","PP","PVC","SR","Y","","","","",""
"1992","","","","","","","","","","","","","","","","","","","",""
"1993","","","","","","","","","","","","","","","","","","","",""
"1994","","","","","","","","","","","","","","","","","","","",""
"1995","","","","","","","","","","","","","","","","","","","",""
"1996","","","","","","","","","","","","","","","","","","","",""
"1997","","","","","","","","","","","","","","","","","","","",""
"1998","","","","","","","","","","","","","","","","","","","",""
"1999","","","","","","","","","","","","","","","","","","","",""
"2000","","","","","","","","","","","","","","","","","","","",""
"2001","20170329","C","CF","CU","HC","I","J","JM","MA","OI","PB","SR","Y","","","","","","",""
"2002","","","","","","","","","","","","","","","","","","","",""
"2003","","","","","","","","","","","","","","","","","","","",""
"2004","","","","","","","","","","","","","","","","","","","",""
"2005","","","","","","","","","","","","","","","","","","","",""
"2006","","","","","","","","","","","","","","","","","","","",""
"2007","","","","","","","","","","","","","","","","","","","",""
"2008","","","","","","","","","","","","","","","","","","","",""
"2009","","","","","","","","","","","","","","","","","","","",""
"2010","","","","","","","","","","","","","","","","","","","",""
"2011","20170414","CF","HC","J","JM","OI","SR","Y","ZC","","","","","","","","","","",""
"2012","","","","","","","","","","","","","","","","","","","",""
"2013","","","","","","","","","","","","","","","","","","","",""
"2014","","","","","","","","","","","","","","","","","","","",""
"2015","","","","","","","","","","","","","","","","","","","",""
"2016","","","","","","","","","","","","","","","","","","","",""
"2017","","","","","","","","","","","","","","","","","","","",""
"2018","","","","","","","","","","","","","","","","","","","",""
"2019","","","","","","","","","","","","","","","","","","","",""
"2020","","","","","","","","","","","","","","","","","","","",""
"2021","20170428","C","HC","OI","ZC","","","","","","","","","","","","","","",""
"2022","","","","","","","","","","","","","","","","","","","",""
"2023","","","","","","","","","","","","","","","","","","","",""
"2024","","","","","","","","","","","","","","","","","","","",""
"2025","","","","","","","","","","","","","","","","","","","",""
"2026","","","","","","","","","","","","","","","","","","","",""
"2027","","","","","","","","","","","","","","","","","","","",""
"2028","","","","","","","","","","","","","","","","","","","",""
"2029","","","","","","","","","","","","","","","","","","","",""
"2030","","","","","","","","","","","","","","","","","","","",""
"2031","20170515","CU","FG","HC","I","M","PB","ZC","","","","","","","","","","","",""
"2032","","","","","","","","","","","","","","","","","","","",""
"2033","","","","","","","","","","","","","","","","","","","",""
"2034","","","","","","","","","","","","","","","","","","","",""
"2035","","","","","","","","","","","","","","","","","","","",""
"2036","","","","","","","","","","","","","","","","","","","",""
"2037","","","","","","","","","","","","","","","","","","","",""
"2038","","","","","","","","","","","","","","","","","","","",""
"2039","","","","","","","","","","","","","","","","","","","",""
"2040","","","","","","","","","","","","","","","","","","","",""
"2041","20170531","CU","FG","I","M","PB","PP","ZC","","","","","","","","","","","",""
"2042","","","","","","","","","","","","","","","","","","","",""
"2043","","","","","","","","","","","","","","","","","","","",""
"2044","","","","","","","","","","","","","","","","","","","",""
"2045","","","","","","","","","","","","","","","","","","","",""
"2046","","","","","","","","","","","","","","","","","","","",""
"2047","","","","","","","","","","","","","","","","","","","",""
"2048","","","","","","","","","","","","","","","","","","","",""
"2049","","","","","","","","","","","","","","","","","","","",""
"2050","","","","","","","","","","","","","","","","","","","",""
"2051","20170614","AG","C","I","M","P","PP","PVC","RU","","","","","","","","","","",""
"2052","","","","","","","","","","","","","","","","","","","",""
"2053","","","","","","","","","","","","","","","","","","","",""
"2054","","","","","","","","","","","","","","","","","","","",""
"2055","","","","","","","","","","","","","","","","","","","",""
"2056","","","","","","","","","","","","","","","","","","","",""
"2057","","","","","","","","","","","","","","","","","","","",""
"2058","","","","","","","","","","","","","","","","","","","",""
"2059","","","","","","","","","","","","","","","","","","","",""
"2060","","","","","","","","","","","","","","","","","","","",""
"2061","20170628","AG","C","CS","I","JM","M","P","PP","RB","RU","ZC","","","","","","","",""
"2062","","","","","","","","","","","","","","","","","","","",""
"2063","","","","","","","","","","","","","","","","","","","",""
"2064","","","","","","","","","","","","","","","","","","","",""
"2065","","","","","","","","","","","","","","","","","","","",""
"2066","","","","","","","","","","","","","","","","","","","",""
"2067","","","","","","","","","","","","","","","","","","","",""
"2068","","","","","","","","","","","","","","","","","","","",""
"2069","","","","","","","","","","","","","","","","","","","",""
"2070","","","","","","","","","","","","","","","","","","","",""
"2071","20170712","A","AG","CS","CU","JM","M","P","PP","RB","RU","ZC","","","","","","","",""
"2072","","","","","","","","","","","","","","","","","","","",""
"2073","","","","","","","","","","","","","","","","","","","",""
"2074","","","","","","","","","","","","","","","","","","","",""
"2075","","","","","","","","","","","","","","","","","","","",""
"2076","","","","","","","","","","","","","","","","","","","",""
"2077","","","","","","","","","","","","","","","","","","","",""
"2078","","","","","","","","","","","","","","","","","","","",""
"2079","","","","","","","","","","","","","","","","","","","",""
"2080","","","","","","","","","","","","","","","","","","","",""
"2081","20170726","A","CS","CU","FG","JM","PP","RB","RU","SN","ZC","","","","","","","","",""
"2082","","","","","","","","","","","","","","","","","","","",""
"2083","","","","","","","","","","","","","","","","","","","",""
"2084","","","","","","","","","","","","","","","","","","","",""
"2085","","","","","","","","","","","","","","","","","","","",""
"2086","","","","","","","","","","","","","","","","","","","",""
"2087","","","","","","","","","","","","","","","","","","","",""
"2088","","","","","","","","","","","","","","","","","","","",""
"2089","","","","","","","","","","","","","","","","","","","",""
"2090","","","","","","","","","","","","","","","","","","","",""
"2091","20170809","CU","FG","JM","OI","RU","SN","Y","ZC","","","","","","","","","","",""
"2092","","","","","","","","","","","","","","","","","","","",""
"2093","","","","","","","","","","","","","","","","","","","",""
"2094","","","","","","","","","","","","","","","","","","","",""
"2095","","","","","","","","","","","","","","","","","","","",""
"2096","","","","","","","","","","","","","","","","","","","",""
"2097","","","","","","","","","","","","","","","","","","","",""
"2098","","","","","","","","","","","","","","","","","","","",""
"2099","","","","","","","","","","","","","","","","","","","",""
"2100","","","","","","","","","","","","","","","","","","","",""
"2101","20170823","A","AG","FG","OI","RU","SN","Y","ZC","","","","","","","","","","",""
"2102","","","","","","","","","","","","","","","","","","","",""
"2103","","","","","","","","","","","","","","","","","","","",""
"2104","","","","","","","","","","","","","","","","","","","",""
"2105","","","","","","","","","","","","","","","","","","","",""
"2106","","","","","","","","","","","","","","","","","","","",""
"2107","","","","","","","","","","","","","","","","","","","",""
"2108","","","","","","","","","","","","","","","","","","","",""
"2109","","","","","","","","","","","","","","","","","","","",""
"2110","","","","","","","","","","","","","","","","","","","",""
"2111","20170906","A","C","FG","JM","P","RU","SN","","","","","","","","","","","",""
"2112","","","","","","","","","","","","","","","","","","","",""
"2113","","","","","","","","","","","","","","","","","","","",""
"2114","","","","","","","","","","","","","","","","","","","",""
"2115","","","","","","","","","","","","","","","","","","","",""
"2116","","","","","","","","","","","","","","","","","","","",""
"2117","","","","","","","","","","","","","","","","","","","",""
"2118","","","","","","","","","","","","","","","","","","","",""
"2119","","","","","","","","","","","","","","","","","","","",""
"2120","","","","","","","","","","","","","","","","","","","",""
"2121","20170920","A","C","JM","M","P","RB","RU","SN","","","","","","","","","","",""
"2122","","","","","","","","","","","","","","","","","","","",""
"2123","","","","","","","","","","","","","","","","","","","",""
"2124","","","","","","","","","","","","","","","","","","","",""
"2125","","","","","","","","","","","","","","","","","","","",""
"2126","","","","","","","","","","","","","","","","","","","",""
"2127","","","","","","","","","","","","","","","","","","","",""
"2128","","","","","","","","","","","","","","","","","","","",""
"2129","","","","","","","","","","","","","","","","","","","",""
"2130","","","","","","","","","","","","","","","","","","","",""
"2131","20171011","A","CS","CU","L","M","P","PVC","RU","SN","Y","","","","","","","","",""
"2132","","","","","","","","","","","","","","","","","","","",""
"2133","","","","","","","","","","","","","","","","","","","",""
"2134","","","","","","","","","","","","","","","","","","","",""
"2135","","","","","","","","","","","","","","","","","","","",""
"2136","","","","","","","","","","","","","","","","","","","",""
"2137","","","","","","","","","","","","","","","","","","","",""
"2138","","","","","","","","","","","","","","","","","","","",""
"2139","","","","","","","","","","","","","","","","","","","",""
"2140","","","","","","","","","","","","","","","","","","","",""
"2141","20171025","A","AG","CS","CU","L","M","OI","P","PVC","RB","Y","ZC","","","","","","",""
"2142","","","","","","","","","","","","","","","","","","","",""
"2143","","","","","","","","","","","","","","","","","","","",""
"2144","","","","","","","","","","","","","","","","","","","",""
"2145","","","","","","","","","","","","","","","","","","","",""
"2146","","","","","","","","","","","","","","","","","","","",""
"2147","","","","","","","","","","","","","","","","","","","",""
"2148","","","","","","","","","","","","","","","","","","","",""
"2149","","","","","","","","","","","","","","","","","","","",""
"2150","","","","","","","","","","","","","","","","","","","",""
"2151","20171108","AG","CU","HC","L","P","PVC","RB","RU","SN","Y","ZC","","","","","","","",""
"2152","","","","","","","","","","","","","","","","","","","",""
"2153","","","","","","","","","","","","","","","","","","","",""
"2154","","","","","","","","","","","","","","","","","","","",""
"2155","","","","","","","","","","","","","","","","","","","",""
"2156","","","","","","","","","","","","","","","","","","","",""
"2157","","","","","","","","","","","","","","","","","","","",""
"2158","","","","","","","","","","","","","","","","","","","",""
